-25.02717325	0.02700888
-25.01717325	0.01803644
-25.00717325	0.00903348
-24.99717325	0.00903348
-24.98717325	0.00903348
-24.97717325	0.00003052
-24.96717325	0.00003052
-24.95717325	0.00003052
-24.94717325	-0.00897244
-24.93717325	-0.00897244
-24.92717325	-0.00897244
-24.91717325	-0.00897244
-24.90717325	-0.00897244
-24.89717325	-0.02697836
-24.88717325	-0.02697836
-24.87717325	-0.02697836
-24.86717325	-0.02697836
-24.85717325	-0.03598132
-24.84717325	-0.03598132
-24.83717325	-0.04498428
-24.82717325	-0.04498428
-24.81717325	-0.04498428
-24.80717325	-0.04498428
-24.79717325	-0.05398724
-24.78717325	-0.06299020
-24.77717325	-0.06299020
-24.76717325	-0.06299020
-24.75717325	-0.07199316
-24.74717325	-0.07199316
-24.73717325	-0.07199316
-24.72717325	-0.07199316
-24.71717325	-0.08099613
-24.70717325	-0.08099613
-24.69717325	-0.08099613
-24.68717325	-0.08999909
-24.67717325	-0.09900205
-24.66717325	-0.09900205
-24.65717325	-0.09900205
-24.64717325	-0.10800500
-24.63717325	-0.10800500
-24.62717325	-0.10800500
-24.61717325	-0.11700800
-24.60717325	-0.11700800
-24.59717325	-0.11700800
-24.58717325	-0.11700800
-24.57717325	-0.11700800
-24.56717325	-0.12601090
-24.55717325	-0.12601090
-24.54717325	-0.13501390
-24.53717325	-0.13501390
-24.52717325	-0.14401680
-24.51717325	-0.14401680
-24.50717325	-0.14401680
-24.49717325	-0.15301980
-24.48717325	-0.15301980
-24.47717325	-0.15301980
-24.46717325	-0.15301980
-24.45717325	-0.16202280
-24.44717325	-0.16202280
-24.43717325	-0.17102570
-24.42717325	-0.18002870
-24.41717325	-0.17102570
-24.40717325	-0.18002870
-24.39717325	-0.18002870
-24.38717326	-0.18002870
-24.37717326	-0.18903160
-24.36717326	-0.18903160
-24.35717326	-0.19803460
-24.34717326	-0.19803460
-24.33717326	-0.19803460
-24.32717326	-0.20703760
-24.31717326	-0.20703760
-24.30717326	-0.21604050
-24.29717326	-0.21604050
-24.28717326	-0.21604050
-24.27717326	-0.21604050
-24.26717326	-0.22504350
-24.25717326	-0.22504350
-24.24717326	-0.22504350
-24.23717326	-0.23404640
-24.22717326	-0.23404640
-24.21717326	-0.24304940
-24.20717326	-0.24304940
-24.19717326	-0.25205240
-24.18717326	-0.25205240
-24.17717326	-0.25205240
-24.16717326	-0.26105530
-24.15717326	-0.26105530
-24.14717326	-0.26105530
-24.13717326	-0.26105530
-24.12717326	-0.27002780
-24.11717326	-0.27002780
-24.10717326	-0.27903070
-24.09717326	-0.27903070
-24.08717326	-0.27903070
-24.07717326	-0.28803370
-24.06717326	-0.28803370
-24.05717326	-0.28803370
-24.04717326	-0.29703660
-24.03717326	-0.29703660
-24.02717326	-0.29703660
-24.01717326	-0.29703660
-24.00717326	-0.30603960
-23.99717326	-0.30603960
-23.98717326	-0.31504260
-23.97717326	-0.32404550
-23.96717326	-0.32404550
-23.95717326	-0.32404550
-23.94717326	-0.32404550
-23.93717326	-0.32404550
-23.92717326	-0.33304850
-23.91717326	-0.33304850
-23.90717326	-0.33304850
-23.89717326	-0.34205140
-23.88717326	-0.34205140
-23.87717326	-0.34205140
-23.86717326	-0.34205140
-23.85717326	-0.35105440
-23.84717326	-0.36005740
-23.83717326	-0.36005740
-23.82717326	-0.36005740
-23.81717326	-0.36005740
-23.80717326	-0.36906030
-23.79717326	-0.36906030
-23.78717326	-0.36906030
-23.77717326	-0.36906030
-23.76717326	-0.37806330
-23.75717326	-0.37806330
-23.74717326	-0.38706620
-23.73717326	-0.38706620
-23.72717326	-0.39606920
-23.71717326	-0.39606920
-23.70717326	-0.39606920
-23.69717326	-0.39606920
-23.68717326	-0.40507220
-23.67717326	-0.40507220
-23.66717326	-0.40507220
-23.65717326	-0.40507220
-23.64717326	-0.41407510
-23.63717326	-0.41407510
-23.62717326	-0.41407510
-23.61717326	-0.42307810
-23.60717326	-0.42307810
-23.59717326	-0.42307810
-23.58717326	-0.43208100
-23.57717326	-0.43208100
-23.56717326	-0.43208100
-23.55717326	-0.44108400
-23.54717326	-0.44108400
-23.53717326	-0.44108400
-23.52717326	-0.44108400
-23.51717326	-0.45008700
-23.50717326	-0.45008700
-23.49717326	-0.45008700
-23.48717326	-0.45908990
-23.47717326	-0.45908990
-23.46717326	-0.46809290
-23.45717326	-0.46809290
-23.44717326	-0.46809290
-23.43717326	-0.46809290
-23.42717326	-0.47709590
-23.41717326	-0.47709590
-23.40717326	-0.47709590
-23.39717326	-0.47709590
-23.38717326	-0.48609880
-23.37717326	-0.48609880
-23.36717326	-0.48609880
-23.35717326	-0.49510180
-23.34717326	-0.49510180
-23.33717326	-0.50410470
-23.32717326	-0.50410470
-23.31717326	-0.50410470
-23.30717326	-0.50410470
-23.29717326	-0.50410470
-23.28717326	-0.51310770
-23.27717326	-0.51310770
-23.26717326	-0.51310770
-23.25717326	-0.51310770
-23.24717326	-0.52211060
-23.23717326	-0.52211060
-23.22717326	-0.53111360
-23.21717326	-0.53111360
-23.20717326	-0.53111360
-23.19717326	-0.54011660
-23.18717326	-0.54011660
-23.17717326	-0.54011660
-23.16717326	-0.54011660
-23.15717326	-0.54011660
-23.14717326	-0.54911950
-23.13717326	-0.54911950
-23.12717326	-0.54911950
-23.11717326	-0.54911950
-23.10717326	-0.54911950
-23.09717326	-0.55809200
-23.08717326	-0.55809200
-23.07717326	-0.56709490
-23.06717326	-0.56709490
-23.05717326	-0.57609790
-23.04717326	-0.57609790
-23.03717326	-0.57609790
-23.02717326	-0.57609790
-23.01717326	-0.57609790
-23.00717326	-0.57609790
-22.99717326	-0.58510090
-22.98717326	-0.58510090
-22.97717326	-0.58510090
-22.96717326	-0.58510090
-22.95717326	-0.58510090
-22.94717326	-0.59410380
-22.93717326	-0.59410380
-22.92717326	-0.59410380
-22.91717326	-0.60310680
-22.90717326	-0.60310680
-22.89717326	-0.61210970
-22.88717326	-0.61210970
-22.87717326	-0.61210970
-22.86717326	-0.61210970
-22.85717326	-0.61210970
-22.84717326	-0.61210970
-22.83717326	-0.62111270
-22.82717326	-0.62111270
-22.81717326	-0.62111270
-22.80717326	-0.62111270
-22.79717326	-0.62111270
-22.78717326	-0.62111270
-22.77717326	-0.63011570
-22.76717326	-0.63911860
-22.75717326	-0.63911860
-22.74717327	-0.63911860
-22.73717327	-0.64812160
-22.72717327	-0.63911860
-22.71717327	-0.64812160
-22.70717327	-0.64812160
-22.69717327	-0.64812160
-22.68717327	-0.65712450
-22.67717327	-0.64812160
-22.66717327	-0.65712450
-22.65717327	-0.65712450
-22.64717327	-0.65712450
-22.63717327	-0.65712450
-22.62717327	-0.65712450
