-25.01543895	0.01861629
-25.00543895	0.01861629
-24.99543895	0.01861629
-24.98543895	0.01861629
-24.97543895	0.01861629
-24.96543895	0.01861629
-24.95543895	0.01861629
-24.94543895	0.01861629
-24.93543895	0.01861629
-24.92543895	0.01861629
-24.91543895	0.01861629
-24.90543895	0.01861629
-24.89543895	0.01861629
-24.88543895	0.01861629
-24.87543895	0.01861629
-24.86543895	-0.02624592
-24.85543895	0.01861629
-24.84543895	0.01861629
-24.83543895	0.01861629
-24.82543895	0.01861629
-24.81543895	0.01861629
-24.80543895	-0.02624592
-24.79543895	0.01861629
-24.78543895	0.01861629
-24.77543895	0.01861629
-24.76543895	0.01861629
-24.75543895	0.01861629
-24.74543895	0.01861629
-24.73543895	0.01861629
-24.72543895	0.01861629
-24.71543895	0.01861629
-24.70543895	0.01861629
-24.69543895	0.01861629
-24.68543895	0.01861629
-24.67543895	0.01861629
-24.66543895	0.01861629
-24.65543895	0.01861629
-24.64543895	0.01861629
-24.63543895	-0.02624592
-24.62543895	0.01861629
-24.61543895	0.01861629
-24.60543895	0.01861629
-24.59543895	0.01861629
-24.58543895	0.01861629
-24.57543895	0.01861629
-24.56543895	0.01861629
-24.55543895	0.01861629
-24.54543895	0.01861629
-24.53543895	0.01861629
-24.52543895	-0.02624592
-24.51543895	0.01861629
-24.50543895	0.01861629
-24.49543895	-0.02624592
-24.48543895	0.01861629
-24.47543895	0.01861629
-24.46543895	0.01861629
-24.45543895	0.01861629
-24.44543895	0.01861629
-24.43543895	0.01861629
-24.42543895	0.01861629
-24.41543895	-0.02624592
-24.40543895	0.01861629
-24.39543895	0.01861629
-24.38543895	0.01861629
-24.37543895	0.01861629
-24.36543895	0.01861629
-24.35543895	0.01861629
-24.34543895	0.01861629
-24.33543895	0.01861629
-24.32543895	0.01861629
-24.31543895	0.01861629
-24.30543895	0.01861629
-24.29543895	0.01861629
-24.28543895	0.01861629
-24.27543896	0.01861629
-24.26543896	0.01861629
-24.25543896	0.01861629
-24.24543896	0.01861629
-24.23543896	0.01861629
-24.22543896	0.01861629
-24.21543896	0.01861629
-24.20543896	0.01861629
-24.19543896	0.01861629
-24.18543896	0.01861629
-24.17543896	0.01861629
-24.16543896	0.01861629
-24.15543896	0.01861629
-24.14543896	0.01861629
-24.13543896	0.01861629
-24.12543896	0.01861629
-24.11543896	0.01861629
-24.10543896	0.01861629
-24.09543896	0.01861629
-24.08543896	0.01861629
-24.07543896	0.01861629
-24.06543896	0.01861629
-24.05543896	0.01861629
-24.04543896	0.01861629
-24.03543896	0.01861629
-24.02543896	0.01861629
-24.01543896	0.01861629
-24.00543896	0.01861629
-23.99543896	0.01861629
-23.98543896	0.01861629
-23.97543896	0.01861629
-23.96543896	0.01861629
-23.95543896	0.01861629
-23.94543896	0.01861629
-23.93543896	0.01861629
-23.92543896	0.01861629
-23.91543896	0.01861629
-23.90543896	0.01861629
-23.89543896	0.01861629
-23.88543896	0.01861629
-23.87543896	0.01861629
-23.86543896	0.01861629
-23.85543896	0.01861629
-23.84543896	0.01861629
-23.83543896	0.01861629
-23.82543896	0.01861629
-23.81543896	0.01861629
-23.80543896	0.01861629
-23.79543896	0.01861629
-23.78543896	0.01861629
-23.77543896	0.01861629
-23.76543896	0.01861629
-23.75543896	0.01861629
-23.74543896	0.01861629
-23.73543896	0.01861629
-23.72543896	0.01861629
